eventDate,year,month,decimalLatitude,decimalLongitude,scientificName,individualCount,temperature,season,latitude_zone
2015-11-19,2015,11,53.090104596058296,-71.45412463961053,Pseudocalanus elongatus,62.0,5.61258164937445,Fall,Temperate High
1970-07-17,1970,7,58.88800104521918,-8.825997279279562,Centropages typicus,9.0,9.565361256607181,Summer,Temperate High
2002-04-14,2002,4,59.179164932551906,8.156866112743373,Centropages typicus,2.0,13.1283255703638,Spring,Temperate High
1991-04-24,1991,4,58.68759334413074,-2.145881142213483,Candacia armata,2.0,14.690770407222947,Spring,Temperate High
2011-04-13,2011,4,62.91711293428157,-51.360492604021076,Pseudocalanus elongatus,-3.0,13.524569568180265,Spring,Subpolar
1980-10-07,1980,10,66.90772500089462,-62.105475835443585,Paracalanus parvus,6.0,0.21912963769759952,Fall,Subpolar
1982-09-18,1982,9,51.75778713588179,-65.119176358895,Centropages typicus,95.0,5.7211524148285875,Summer,Temperate High
1978-05-13,1978,5,47.3464747290367,-40.358599697441406,Centropages typicus,23.0,16.17310728514987,Spring,Temperate Low
2006-12-03,2006,12,37.90570929872965,-25.039984559653803,Oithona similis,-6.0,13.592553564921195,Fall,Subtropical
1984-02-11,1984,2,35.966321793160674,-35.382432258366755,Pseudocalanus elongatus,-6.0,19.862399289910616,Winter,Subtropical
2006-08-25,2006,8,39.85460769688695,-31.791932914705626,Pseudocalanus elongatus,0.0,12.422583440420706,Summer,Subtropical
2009-11-22,2009,11,50.491157412209816,-4.007705550672824,Centropages typicus,12.0,8.695376262041261,Fall,Temperate High
1983-03-02,1983,3,60.677915209499126,-63.53425107096406,Candacia armata,0.0,11.862194179113898,Winter,Subpolar
2018-10-02,2018,10,59.79577447972068,-40.23380359137719,Centropages typicus,1.0,5.761712665279571,Fall,Temperate High
2000-09-22,2000,9,60.81970634727502,-10.311183752179943,Oithona similis,1.0,3.2765689585610387,Summer,Subpolar
1977-02-01,1977,2,50.69140885761367,-38.29551855455863,Candacia armata,6.0,15.211794224936446,Winter,Temperate High
1961-08-27,1961,8,62.59444938786189,6.7032950188897615,Oithona similis,0.0,6.9028543478719,Summer,Subpolar
2012-10-09,2012,10,32.8598550963227,-26.23295411449586,Centropages typicus,-140.0,13.127113242770715,Fall,Subtropical
1976-09-01,1976,9,49.12716733554997,-10.17445719242535,Candacia armata,14.0,10.127146415579844,Summer,Temperate Low
2017-01-07,2017,1,40.24002325479884,-25.161366657039025,Centropages typicus,0.0,16.10177122219557,Winter,Temperate Low
1992-08-27,1992,8,32.830609196848975,16.31023679664709,Metridia lucens,-93.0,13.98831626169671,Summer,Subtropical
2000-02-05,2000,2,34.38270754250502,-0.8147574905991206,Pseudocalanus elongatus,-4.0,20.64170035829332,Winter,Subtropical
1964-10-17,1964,10,37.6458018576655,11.338633514197014,Pseudocalanus elongatus,-3.0,10.644030983881322,Fall,Subtropical
1985-05-18,1985,5,49.46231479345934,-10.70269613790461,Centropages typicus,31.0,16.65720468860384,Spring,Temperate Low
1971-03-21,1971,3,61.59459134574726,-71.1405580142309,Centropages typicus,-6.0,13.490998137857787,Winter,Subpolar
2018-12-15,2018,12,66.72676422663618,-68.62965374859374,Oithona similis,11.0,3.999470834993251,Fall,Subpolar
2016-04-04,2016,4,47.70758271533471,-13.405505377815672,Centropages typicus,9.0,18.063359210691893,Spring,Temperate Low
2019-02-27,2019,2,68.29807232629187,-67.72611501413637,Pseudocalanus elongatus,-19.0,9.011985061676137,Winter,Subpolar
1984-11-11,1984,11,38.84835134837902,-49.24464559949869,Oithona similis,-1.0,11.021344705655052,Fall,Subtropical
2010-07-01,2010,7,38.12302418430392,-4.213444630986231,Calanus finmarchicus,-7.0,15.28159435429182,Summer,Subtropical
2019-06-07,2019,6,66.67081453110585,-17.79107999232628,Centropages typicus,-118.0,9.301022048735351,Spring,Subpolar
2005-01-11,2005,1,50.24308985036688,-50.37390703354572,Pseudocalanus elongatus,14.0,12.17096299302505,Winter,Temperate High
2012-09-13,2012,9,53.68985158944159,-60.448547113813994,Pseudocalanus elongatus,91.0,6.978532066951715,Summer,Temperate High
1964-12-18,1964,12,30.712788423050334,-26.199450048998372,Oithona similis,-29.0,14.604285305783021,Fall,Subtropical
1972-03-12,1972,3,59.453239655915695,-68.43215110526285,Candacia armata,2.0,13.400038686655206,Winter,Temperate High
2001-06-10,2001,6,40.65147790302369,-35.33016691394532,Oithona similis,1.0,17.479711428484226,Spring,Temperate Low
1974-08-22,1974,8,55.17810780050931,-13.039286842819294,Oithona similis,2.0,8.416071634774235,Summer,Temperate High
1983-07-31,1983,7,55.83071413373946,-59.9155171845782,Pseudocalanus elongatus,48.0,10.34721504388942,Summer,Temperate High
1989-08-16,1989,8,38.7089803591624,-40.83395812528924,Oithona similis,0.0,12.427205977352973,Summer,Subtropical
2003-09-27,2003,9,32.54031897111767,-13.396516939043025,Metridia lucens,-144.0,13.164026845747701,Summer,Subtropical
2015-07-02,2015,7,57.011513542523474,-67.90216898657897,Candacia armata,12.0,8.834601259655354,Summer,Temperate High
1971-01-14,1971,1,56.08512343692631,-67.95746886773938,Centropages typicus,7.0,10.793139427369624,Winter,Temperate High
2018-04-04,2018,4,56.82655104425891,-25.26297667384702,Candacia armata,11.0,14.704330895773511,Spring,Temperate High
2017-04-25,2017,4,58.03880453184349,-49.36395397106367,Oithona similis,16.0,14.170986546468201,Spring,Temperate High
1985-12-13,1985,12,62.69462629284375,-62.32311563204007,Centropages typicus,-36.0,7.243521025757929,Fall,Subpolar
1989-06-29,1989,6,69.30154710241912,2.617295728773982,Pseudocalanus elongatus,-38.0,9.646780214073708,Spring,Subpolar
2009-05-11,2009,5,40.347631110895676,-2.7576391213945755,Centropages typicus,,19.55025862070824,Spring,Temperate Low
1976-07-07,1976,7,30.166327061460553,-46.09316543534963,Oithona similis,-245.0,17.566172957198688,Summer,Subtropical
1987-04-27,1987,4,32.34677381081755,-42.62161960352828,Centropages typicus,-2.0,22.970267669535108,Spring,Subtropical
1977-08-04,1977,8,60.49380043111697,-48.216462180716306,Pseudocalanus elongatus,-6.0,6.517123248519704,Summer,Subpolar
2004-02-23,2004,2,53.0932134592565,-72.09706224231849,Candacia armata,7.0,14.069974430121535,Winter,Temperate High
1962-04-30,1962,4,59.559065413167836,14.677462505737878,Pseudocalanus elongatus,1.0,15.475311281170162,Spring,Temperate High
1981-03-17,1981,3,62.327333665611356,-60.901223268998756,Centropages typicus,-7.0,13.150368438630423,Winter,Subpolar
1962-10-20,1962,10,30.2731725195115,-32.88388065087263,Pseudocalanus elongatus,-216.0,12.331910233396005,Fall,Subtropical
1975-03-29,1975,3,55.21605082024633,-14.66642687752541,Pseudocalanus elongatus,2.0,15.396918706774905,Winter,Temperate High
2000-05-28,2000,5,32.49282680179323,1.5636001942596067,Pseudocalanus elongatus,-140.0,20.956907766156345,Spring,Subtropical
2003-09-22,2003,9,39.44347707125033,-66.40029779870395,Centropages typicus,,11.238051818711645,Summer,Subtropical
2001-11-18,2001,11,66.70291972144514,-26.511719221159062,Candacia armata,-82.0,2.8813888691765954,Fall,Subpolar
1993-08-04,1993,8,31.055982567167945,-28.024092795391212,Centropages typicus,-251.0,14.81170841578441,Summer,Subtropical
1996-12-10,1996,12,67.99153437529355,-11.133526631024495,Centropages typicus,-78.0,5.1056025897115145,Fall,Subpolar
1989-12-08,1989,12,58.888926597067176,-24.552799092090126,Centropages typicus,6.0,7.745814242738942,Fall,Temperate High
1973-01-06,1973,1,60.654710300396644,-54.753971919912544,Oithona similis,0.0,7.920416851979469,Winter,Subpolar
1968-09-02,1968,9,67.38826786607699,-0.011678786960203524,Pseudocalanus elongatus,-142.0,3.3131680125023646,Summer,Subpolar
1994-07-16,1994,7,42.927071342140394,-4.875771269796331,Pseudocalanus elongatus,71.0,14.195271655164534,Summer,Temperate Low
2019-09-28,2019,9,60.1210686769783,-40.31702072902328,Pseudocalanus elongatus,-3.0,2.74023437321369,Summer,Subpolar
1994-04-19,1994,4,34.573594717302115,-1.8427933557189107,Candacia armata,-7.0,21.326800447967546,Spring,Subtropical
2019-12-18,2019,12,65.85945236890842,-58.84820379373518,Centropages typicus,-25.0,5.092812997821442,Fall,Subpolar
1970-02-15,1970,2,69.54226580976996,-45.46292663361377,Pseudocalanus elongatus,-55.0,8.352087016990973,Winter,Subpolar
1978-10-11,1978,10,60.7567264118769,9.344856256940048,Candacia armata,-2.0,3.3847396898945115,Fall,Subpolar
1988-02-13,1988,2,35.321167239942625,-47.86324672326023,Centropages typicus,-8.0,18.669033359178073,Winter,Subtropical
1994-08-06,1994,8,45.83491030683885,1.0092106148556468,Pseudocalanus elongatus,117.0,9.808835641335554,Summer,Temperate Low
1976-01-13,1976,1,46.18409656695605,10.789335210723891,Pseudocalanus elongatus,7.0,13.476766037365952,Winter,Temperate Low
1983-12-08,1983,12,59.37691720709027,-53.904727334433986,Centropages typicus,32.0,7.014792431179369,Fall,Temperate High
2000-10-29,2000,10,51.539862484895025,-50.44873859480762,Candacia armata,5.0,6.389400358663515,Fall,Temperate High
1990-04-18,1990,4,44.50430791298839,3.8562387497964465,Oithona similis,,18.184550896031492,Spring,Temperate Low
1970-10-14,1970,10,37.10623993489271,16.608801347669043,Centropages typicus,-3.0,9.680331008805954,Fall,Subtropical
2013-01-27,2013,1,59.62411747892305,0.795434211178204,Centropages typicus,1.0,8.597170581531085,Winter,Temperate High
1987-10-09,1987,10,59.317353976428755,12.475603588816512,Temora longicornis,,4.817110816379942,Fall,Temperate High
1972-10-19,1972,10,58.68835426759645,-77.34960455500985,Centropages typicus,6.0,2.7241131143258897,Fall,Temperate High
1987-05-07,1987,5,63.16303419104313,-30.659577756030785,Centropages typicus,,13.034761863695602,Spring,Subpolar
1963-02-02,1963,2,66.51625429030224,-29.95991580340616,Pseudocalanus elongatus,-105.0,10.5980676594411,Winter,Subpolar
2005-10-14,2005,10,46.21126457624162,0.0027129419450631076,Centropages typicus,20.0,8.574952595378587,Fall,Temperate Low
2012-08-24,2012,8,35.03076756741806,-45.8654008825905,Centropages typicus,-109.0,13.121599169849636,Summer,Subtropical
2012-09-15,2012,9,43.81315006723902,-66.11080504570151,Centropages typicus,51.0,9.520933561068887,Summer,Temperate Low
1969-01-20,1969,1,46.9974406624191,12.842262071347776,Oithona similis,11.0,13.07252193151729,Winter,Temperate Low
2011-09-23,2011,9,43.08398679256443,-79.30297671811927,Candacia armata,9.0,8.419111609938629,Summer,Temperate Low
1999-05-22,1999,5,57.817727574883676,-20.46168974626614,Candacia armata,5.0,15.308743827116224,Spring,Temperate High
1978-09-23,1978,9,45.37313053014711,-27.774612961409602,Metridia lucens,5.0,9.127825724025497,Summer,Temperate Low
1986-05-15,1986,5,50.57317328679584,-11.430625176901913,Candacia armata,10.0,14.995647076107847,Spring,Temperate High
2000-12-11,2000,12,42.39729100380238,-73.13538766070828,Oithona similis,9.0,12.334787987981437,Fall,Temperate Low
1993-08-28,1993,8,35.545205686986264,-23.104287730402227,Candacia armata,-4.0,13.116410388753959,Summer,Subtropical
2001-05-11,2001,5,33.2560582924325,-4.149008747117406,Calanus finmarchicus,-2.0,22.854323416179923,Spring,Subtropical
1999-05-18,1999,5,36.900855357204996,9.623699830866997,Pseudocalanus elongatus,-52.0,20.25509807957655,Spring,Subtropical
1991-01-14,1991,1,44.03497082247928,18.6266078370667,Pseudocalanus elongatus,6.0,14.503453486168999,Winter,Temperate Low
1977-01-09,1977,1,37.34018928417952,-7.299097849310741,Centropages typicus,-6.0,15.660940507569292,Winter,Subtropical
2015-04-11,2015,4,32.09613077036985,-30.52226475988015,Candacia armata,-13.0,21.714860477438435,Spring,Subtropical
1988-11-26,1988,11,34.68516274211946,-60.855598298751595,Pseudocalanus elongatus,-15.0,13.287670228670667,Fall,Subtropical
2008-07-22,2008,7,53.63512139677965,4.988854994419867,Candacia armata,8.0,10.331505681021692,Summer,Temperate High
1985-10-18,1985,10,43.72477096552916,-78.5319095699912,Candacia armata,11.0,8.22819091738117,Fall,Temperate Low
2012-03-31,2012,3,33.47317271481402,-13.337807051846028,Pseudocalanus elongatus,-12.0,21.831405850376147,Winter,Subtropical
1993-05-20,1993,5,44.05815034087337,18.370737539454765,Centropages typicus,23.0,18.53314445502222,Spring,Temperate Low
1963-04-18,1963,4,59.73654236224818,-44.880066438943494,Candacia armata,2.0,15.114145035286091,Spring,Temperate High
2001-07-28,2001,7,45.69388940292993,-58.356462076274745,Candacia armata,42.0,13.650062432572874,Summer,Temperate Low
1994-08-27,1994,8,64.12971076984877,-63.80500796085677,Centropages typicus,-11.0,4.552559207701007,Summer,Subpolar
1977-02-01,1977,2,42.635870829342146,-38.66571398502105,Temora longicornis,1.0,15.310670252365759,Winter,Temperate Low
1982-02-17,1982,2,36.04981066452437,-33.67312854699327,Candacia armata,-8.0,17.15759517105713,Winter,Subtropical
1988-06-22,1988,6,42.89362114665235,-45.80038701358477,Pseudocalanus elongatus,3.0,15.628996302825547,Spring,Temperate Low
1989-03-23,1989,3,46.941119057760226,-57.14421501525152,Centropages typicus,2.0,17.83469893655737,Winter,Temperate Low
1998-05-04,1998,5,34.89488726634646,17.17475761254947,Pseudocalanus elongatus,-8.0,20.513225272128786,Spring,Subtropical
2013-01-20,2013,1,48.597916141497734,-0.27498010311251164,Centropages typicus,2.0,12.722321794392217,Winter,Temperate Low
1967-06-28,1967,6,65.68351868098763,-22.817152172802075,Candacia armata,-10.0,9.458296090600049,Spring,Subpolar
1999-07-22,1999,7,68.05669118067141,-32.32324821297239,Pseudocalanus elongatus,-142.0,7.342228326412245,Summer,Subpolar
1992-02-03,1992,2,33.47376467552498,-6.783241355232718,Centropages typicus,-15.0,19.600682710984724,Winter,Subtropical
1979-06-25,1979,6,30.14284913820344,-55.88220343815486,Candacia armata,-17.0,20.650864955195065,Spring,Subtropical
2015-04-11,2015,4,48.158894451405025,-67.62938658216673,Oithona similis,27.0,17.984778722638943,Spring,Temperate Low
1990-06-21,1990,6,58.00097398628814,-33.774151386435456,Metridia lucens,1.0,13.677686272468812,Spring,Temperate High
1996-05-05,1996,5,33.251048222730915,-39.674419855707214,Centropages typicus,-13.0,21.220311568935735,Spring,Subtropical
1967-06-18,1967,6,66.70868031222119,17.348479444110055,Candacia armata,-17.0,8.952820611321144,Spring,Subpolar
2013-08-15,2013,8,56.38401397548781,-50.345692325249345,Oithona similis,3.0,7.7635371543257525,Summer,Temperate High
1974-08-24,1974,8,55.73082037805429,-76.19092713607495,Candacia armata,9.0,8.149115070476249,Summer,Temperate High
1967-11-13,1967,11,66.54994060877885,-47.45821899213323,Pseudocalanus elongatus,-50.0,3.2432600618049015,Fall,Subpolar
1994-06-04,1994,6,55.065112600122205,-75.42928398485122,Pseudocalanus elongatus,113.0,12.106949679372537,Spring,Temperate High
1984-05-31,1984,5,47.87820363150192,-41.90038256338647,Paracalanus parvus,89.0,17.390435298495934,Spring,Temperate Low
1963-12-02,1963,12,36.17510466348473,-62.432208514189725,Pseudocalanus elongatus,-40.0,13.977648497431684,Fall,Subtropical
1975-11-11,1975,11,40.30205647785556,-53.16112063668352,Centropages typicus,1.0,10.510801624283394,Fall,Temperate Low
1979-10-05,1979,10,46.464871875551914,-50.55090002713446,Metridia lucens,1.0,7.010487300439553,Fall,Temperate Low
1984-12-28,1984,12,49.23720108852276,-24.78914530382105,Candacia armata,31.0,9.656424461936226,Fall,Temperate Low
1975-11-03,1975,11,46.121215384746904,-44.82328552211705,Oithona similis,1.0,8.272875103950428,Fall,Temperate Low
1988-08-29,1988,8,62.77997131464944,-26.866859320094697,Pseudocalanus elongatus,-36.0,4.374423462174798,Summer,Subpolar
2020-01-21,2020,1,64.05787933098753,-1.5409534976939483,Centropages typicus,-101.0,8.922903511565755,Winter,Subpolar
1998-05-27,1998,5,65.57758271248343,-29.79502880851583,Centropages typicus,-107.0,11.694864086178008,Spring,Subpolar
1978-07-24,1978,7,63.832898234736,-3.7112038692847307,Candacia armata,-10.0,7.946115137563019,Summer,Subpolar
2018-06-09,2018,6,56.98211316717366,-49.51174008935857,Oithona similis,17.0,12.017125357309737,Spring,Temperate High
2008-09-05,2008,9,66.07803652448717,-65.26820130197838,Oithona similis,6.0,0.8909900302008626,Summer,Subpolar
1962-09-23,1962,9,65.46234619239877,-56.29788034835848,Centropages typicus,-34.0,1.9716238995276272,Summer,Subpolar
2015-01-21,2015,1,45.16402802869962,-67.21254210820459,Pseudocalanus elongatus,5.0,13.53169163435388,Winter,Temperate Low
1980-01-06,1980,1,69.16644739066697,-30.66271556174823,Centropages typicus,-90.0,6.561586370220703,Winter,Subpolar
2017-08-12,2017,8,67.69847375908617,-4.492975402348037,Calanus finmarchicus,-53.0,4.6177301664890535,Summer,Subpolar
2004-09-06,2004,9,37.17751483454455,17.760476892634344,Pseudocalanus elongatus,-2.0,13.755329790341529,Summer,Subtropical
2004-02-24,2004,2,64.79804780149753,-4.181958103567737,Pseudocalanus elongatus,-8.0,12.007189666769463,Winter,Subpolar
1989-11-30,1989,11,45.643400605928754,-12.090719283743724,Pseudocalanus elongatus,39.0,6.892111688440288,Fall,Temperate Low
1973-05-30,1973,5,43.43545228005224,-51.3590897790523,Oithona similis,51.0,18.028290189801794,Spring,Temperate Low
1998-12-26,1998,12,32.3169160284738,-69.77030391328576,Centropages typicus,-31.0,14.39004696247057,Fall,Subtropical
2013-12-01,2013,12,67.04069711341904,-52.41652252493182,Oithona similis,11.0,4.956350777009266,Fall,Subpolar
2020-07-19,2020,7,68.68819714479766,-10.332738069202009,Centropages typicus,-188.0,6.521268355849855,Summer,Subpolar
2004-03-21,2004,3,41.621143532383016,10.340819911164488,Pseudocalanus elongatus,1.0,19.6581307948575,Winter,Temperate Low
1972-11-09,1972,11,38.57182616869532,-33.194188070121115,Oithona similis,-1.0,11.768096015589412,Fall,Subtropical
1986-08-18,1986,8,51.85943640609455,-56.1399075274754,Candacia armata,56.0,9.404164849997382,Summer,Temperate High
2002-09-27,2002,9,45.69070192340895,-32.25248755722437,Oithona similis,2.0,8.353680515668314,Summer,Temperate Low
1996-03-05,1996,3,65.49683815760483,-36.71592975779133,Pseudocalanus elongatus,-20.0,11.718259179277632,Winter,Subpolar
2011-07-14,2011,7,55.92992673040631,-14.603756789789443,Metridia lucens,1.0,9.240472031801206,Summer,Temperate High
2020-02-27,2020,2,46.91931786447157,-26.61523443964787,Pseudocalanus elongatus,7.0,14.600184295856863,Winter,Temperate Low
1987-04-30,1987,4,53.299608179840845,-7.611179443537154,Candacia armata,25.0,17.726666501538343,Spring,Temperate High
